track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,trackPos,angle,speedX,rpm,gear,accelerate,brake,steering
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44788,7.80563,8.46804,9.56783,11.3873,14.5863,21.0474,38.3725,200.0,22.1469,10.7852,7.34229,5.70446,4.78467,4.23193,3.90051,3.72229,3.6665,-0.333363,0.0014022,-0.00586245,942.478,0,0.0,0.0,0.0
7.3335,7.44763,7.80508,8.46715,9.56646,11.3845,14.5815,21.0365,38.338,200.0,22.1765,10.7911,7.34479,5.70569,4.7855,4.23233,3.90076,3.72253,3.66638,-0.333363,0.00120956,-0.00837453,942.478,0,0.0,0.0,0.0
7.3335,7.44763,7.80482,8.46659,9.56529,11.3827,14.5782,21.0297,38.3152,200.0,22.1933,10.795,7.3465,5.70649,4.78594,4.23265,3.90088,3.72241,3.6665,-0.333363,0.0010832,-0.00884025,942.478,0,0.0,0.0,0.0
7.3335,7.44739,7.80451,8.46617,9.56468,11.3817,14.5758,21.0247,38.2983,200.0,22.2064,10.7972,7.34764,5.70704,4.78638,4.23295,3.901,3.72253,3.6665,-0.333363,9.93077E-4,-0.00901072,942.478,0,0.0,0.0,0.0
7.3335,7.44727,7.80437,8.46578,9.56407,11.3806,14.574,21.0205,38.2858,200.0,22.2176,10.8,7.34852,5.70772,4.78649,4.2331,3.90112,3.72253,3.6665,-0.333363,9.17737E-4,-0.00927611,942.478,0,0.0,0.0,0.0
7.3335,7.44727,7.80407,8.46537,9.56351,11.3796,14.5724,21.0172,38.2716,200.0,22.2298,10.8021,7.34971,5.70811,4.78686,4.23326,3.90112,3.72266,3.6665,-0.333363,8.44781E-4,-0.00947492,942.478,0,0.0,0.0,0.0
7.3335,7.44702,7.80406,8.46518,9.56284,11.3788,14.5707,21.0135,38.2602,200.0,22.2377,10.8042,7.35074,5.7087,4.78713,4.23369,3.90125,3.72278,3.6665,-0.333363,7.76593E-4,-0.00972435,942.478,0,0.0,0.0,0.0
7.3335,7.44702,7.8037,8.46475,9.56248,11.3778,14.5688,21.0092,38.2465,200.0,22.2488,10.8062,7.35146,5.70892,4.78751,4.23376,3.90137,3.72266,3.6665,-0.333363,7.07928E-4,-0.00993589,942.478,0,0.0,0.0,0.0
7.3335,7.4469,7.80353,8.46442,9.56197,11.3768,14.5671,21.0066,38.2359,200.0,22.2578,10.808,7.35212,5.70965,4.78767,4.23373,3.90149,3.72278,3.66638,-0.333363,6.43078E-4,-0.0101304,942.478,0,0.0,0.0,0.0
7.3335,7.4469,7.8035,8.46409,9.56129,11.3761,14.566,21.0021,38.2225,200.0,22.2671,10.8101,7.35309,5.71013,4.78794,4.23393,3.90161,3.7229,3.6665,-0.333363,5.77275E-4,-0.0102436,942.478,0,0.0,0.0,0.0
7.3335,7.44678,7.80318,8.46387,9.56082,11.3752,14.5645,20.999,38.2118,200.0,22.2779,10.8117,7.3537,5.71032,4.7881,4.23416,3.90161,3.7229,3.6665,-0.333363,5.14332E-4,-0.0105463,942.478,0,0.0,0.0,0.0
7.3335,7.44666,7.80312,8.46341,9.56037,11.3744,14.5625,20.9954,38.2004,200.0,22.2863,10.814,7.3545,5.71106,4.7885,4.23401,3.90173,3.72278,3.66663,-0.333363,4.50436E-4,-0.0107782,942.478,0,0.0,0.0,0.0
7.3335,7.44653,7.80289,8.46305,9.55982,11.3736,14.5609,20.9923,38.1884,200.0,22.2944,10.8155,7.35554,5.71132,4.78866,4.23437,3.90186,3.72302,3.6665,-0.333363,3.89401E-4,-0.0109992,942.478,0,0.0,0.0,0.0
7.3335,7.44641,7.80246,8.46278,9.55904,11.3717,14.5583,20.9863,38.1688,200.0,22.3125,10.819,7.35723,5.71212,4.78914,4.23465,3.90198,3.72302,3.66663,-0.333363,2.75437E-4,-0.0111647,942.478,0,0.0,0.0,0.0
7.3335,7.44653,7.80262,8.46271,9.55921,11.3724,14.559,20.988,38.1738,200.0,22.3075,10.8184,7.35646,5.71191,4.78912,4.23472,3.90198,3.7229,3.6665,-0.333363,3.06908E-4,-0.0113489,942.478,0,0.0,0.0,0.0
7.3335,7.44617,7.80223,8.46218,9.55782,11.3703,14.5555,20.9796,38.1463,200.0,22.3285,10.823,7.35835,5.7129,4.7896,4.23501,3.90222,3.72302,3.6665,-0.333363,1.55274E-4,-0.0115416,942.478,0,0.0,0.0,0.0
7.3335,7.44641,7.80224,8.46222,9.55811,11.3708,14.5563,20.9815,38.1531,200.0,22.326,10.8222,7.35789,5.71263,4.78947,4.23496,3.9021,3.72302,3.6665,-0.333363,1.88176E-4,-0.0117655,942.478,0,0.0,0.0,0.0
7.3335,7.44617,7.80185,8.46157,9.55702,11.3688,14.5521,20.973,38.1247,200.0,22.3478,10.8263,7.35984,5.71356,4.79007,4.23514,3.90222,3.72314,3.6665,-0.333363,3.70185E-5,-0.011912,942.478,0,0.0,0.0,0.0
7.3335,7.44617,7.80185,8.46172,9.55723,11.3694,14.5532,20.9749,38.1307,200.0,22.3424,10.8256,7.35963,5.71342,4.78994,4.23511,3.90234,3.72327,3.6665,-0.333363,7.13507E-5,-0.0120992,942.478,0,0.0,0.0,0.0
7.3335,7.44604,7.80156,8.46094,9.55601,11.3673,14.5496,20.9669,38.1042,200.0,22.3652,10.8302,7.3614,5.71435,4.79054,4.2354,3.90234,3.72327,3.6665,-0.333363,-7.8853E-5,-0.0123129,942.478,0,0.0,0.0,0.0
7.3335,7.44604,7.80167,8.46097,9.5564,11.3676,14.5506,20.9684,38.1108,200.0,22.3597,10.8292,7.36125,5.71415,4.79041,4.2355,3.90247,3.72327,3.6665,-0.333363,-4.40439E-5,-0.0125338,942.478,0,0.0,0.0,0.0
7.3335,7.4458,7.80125,8.46031,9.55511,11.3658,14.5469,20.9608,38.0829,200.0,22.3823,10.8337,7.36308,5.71534,4.7909,4.23592,3.90271,3.72339,3.6665,-0.333363,-1.93294E-4,-0.0126689,942.478,0,0.0,0.0,0.0
7.3335,7.4458,7.80135,8.46045,9.55531,11.3663,14.5476,20.9625,38.0889,200.0,22.3756,10.8321,7.36257,5.71508,4.79102,4.23577,3.90259,3.72339,3.6665,-0.333363,-1.58008E-4,-0.0128796,942.478,0,0.0,0.0,0.0
7.3335,7.44568,7.80093,8.45991,9.55439,11.3643,14.5441,20.9549,38.0634,200.0,22.398,10.8372,7.36446,5.71608,4.79138,4.23608,3.90283,3.72339,3.6665,-0.333363,-3.06781E-4,-0.0130072,942.478,0,0.0,0.0,0.0
7.33337,7.4458,7.80114,8.46005,9.5544,11.3648,14.5447,20.9567,38.0698,200.0,22.3939,10.8356,7.3639,5.71583,4.7915,4.23606,3.90295,3.72339,3.6665,-0.333363,-2.70542E-4,-0.013212,942.478,0,0.0,0.0,0.0
7.3335,7.44556,7.8006,8.45937,9.55386,11.363,14.5421,20.9504,38.0503,200.0,22.4092,10.8394,7.36524,5.71648,4.79176,4.23626,3.90308,3.72351,3.6665,-0.333363,-3.77353E-4,-0.0133723,942.478,0,0.0,0.0,0.0
7.33337,7.44568,7.80056,8.45911,9.55335,11.3626,14.5411,20.9477,38.0396,200.0,22.4168,10.841,7.36593,5.71695,4.79207,4.23653,3.90295,3.72351,3.6665,-0.333363,-4.3362E-4,-0.0135271,942.478,0,0.0,0.0,0.0
7.3335,7.44543,7.80024,8.45896,9.55293,11.3617,14.5393,20.9447,38.0305,200.0,22.4251,10.8427,7.36657,5.71731,4.79238,4.23657,3.90308,3.72351,3.6665,-0.333363,-4.87502E-4,-0.0136834,942.478,0,0.0,0.0,0.0
7.3335,7.44531,7.80006,8.45881,9.55241,11.3611,14.5382,20.9415,38.0207,200.0,22.4348,10.8446,7.36738,5.71765,4.79256,4.23672,3.9032,3.72363,3.6665,-0.333363,-5.42816E-4,-0.0138093,942.478,0,0.0,0.0,0.0
7.3335,7.44531,7.80008,8.4584,9.55211,11.3604,14.5368,20.9389,38.0109,200.0,22.4425,10.8462,7.36809,5.71808,4.79263,4.23676,3.9032,3.72351,3.6665,-0.333363,-5.95744E-4,-0.0139835,942.478,0,0.0,0.0,0.0
7.3335,7.44519,7.79991,8.45801,9.55158,11.3595,14.5356,20.936,38.0018,200.0,22.4506,10.8475,7.36878,5.71843,4.79282,4.23704,3.9032,3.72351,3.6665,-0.333363,-6.50581E-4,-0.0141091,942.478,0,0.0,0.0,0.0
7.3335,7.44519,7.79969,8.45785,9.55115,11.359,14.5341,20.9329,37.9917,200.0,22.4578,10.849,7.36967,5.71861,4.79314,4.23696,3.90344,3.72363,3.6665,-0.333363,-7.03033E-4,-0.014198,942.478,0,0.0,0.0,0.0
7.3335,7.44507,7.79972,8.45757,9.55061,11.3583,14.533,20.9299,37.9818,200.0,22.4655,10.8507,7.37049,5.71927,4.79333,4.23712,3.90344,3.72375,3.6665,-0.333363,-7.56915E-4,-0.014342,942.478,0,0.0,0.0,0.0
7.3335,7.44507,7.79938,8.45716,9.55031,11.3575,14.5316,20.9273,37.9728,200.0,22.4733,10.8525,7.37096,5.71963,4.79352,4.23741,3.90356,3.72375,3.66663,-0.333363,-8.08891E-4,-0.0144445,942.478,0,0.0,0.0,0.0
7.3335,7.44495,7.7993,8.45713,9.54989,11.3569,14.5302,20.9245,37.9635,200.0,22.4827,10.854,7.37172,5.71975,4.79384,4.23745,3.90369,3.72375,3.6665,-0.333363,-8.62296E-4,-0.0145745,942.478,0,0.0,0.0,0.0
7.3335,7.44495,7.79917,8.45695,9.54951,11.3561,14.529,20.9217,37.9548,200.0,22.4899,10.8556,7.37243,5.72006,4.79403,4.2375,3.90381,3.72375,3.6665,-0.333363,-9.13318E-4,-0.0147678,942.478,0,0.0,0.0,0.0
7.3335,7.44482,7.79885,8.45655,9.54903,11.3553,14.5277,20.9188,37.9452,200.0,22.4976,10.8575,7.37282,5.7206,4.7941,4.23791,3.90381,3.72375,3.6665,-0.333363,-9.66724E-4,-0.0148803,942.478,0,0.0,0.0,0.0
7.3335,7.44482,7.79884,8.45638,9.54865,11.3546,14.5264,20.9159,37.9355,200.0,22.5052,10.859,7.37365,5.72091,4.7943,4.23772,3.90393,3.72388,3.6665,-0.333363,-0.00101727,-0.0149625,942.478,0,0.0,0.0,0.0
7.33337,7.44458,7.79875,8.45609,9.54823,11.354,14.5251,20.9132,37.9256,200.0,22.5134,10.8602,7.3743,5.72127,4.79462,4.23801,3.90393,3.724,3.6665,-0.333363,-0.00106972,-0.0149858,942.478,0,0.0,0.0,0.0
7.3335,7.44458,7.7985,8.4558,9.54785,11.3534,14.5242,20.9103,37.9163,200.0,22.5213,10.8614,7.37507,5.72177,4.7947,4.23807,3.90405,3.724,3.6665,-0.333363,-0.00112027,-0.015059,942.478,0,0.0,0.0,0.0
7.3335,7.44446,7.79841,8.45563,9.54736,11.3526,14.5228,20.9078,37.9078,200.0,22.5276,10.8636,7.37553,5.72219,4.79502,4.23812,3.90405,3.724,3.6665,-0.333363,-0.00117224,-0.0150782,942.478,0,0.0,0.0,0.0
7.33362,7.44446,7.79839,8.45533,9.54709,11.3521,14.5215,20.9051,37.8987,200.0,22.5355,10.8651,7.37636,5.72232,4.7951,4.2383,3.90417,3.724,3.6665,-0.333363,-0.00122231,-0.0151444,942.478,0,0.0,0.0,0.0
7.33362,7.44458,7.79828,8.45516,9.54678,11.3514,14.5204,20.9021,37.8896,200.0,22.5441,10.8668,7.37707,5.72269,4.79542,4.23848,3.90417,3.724,3.6665,-0.333363,-0.00127381,-0.0151528,942.478,0,0.0,0.0,0.0
7.33337,7.44446,7.7979,8.45498,9.54621,11.3507,14.5191,20.8997,37.881,200.0,22.5521,10.8681,7.3776,5.72313,4.79563,4.23855,3.9043,3.72412,3.6665,-0.333363,-0.00132292,-0.0152751,942.478,0,0.0,0.0,0.0
7.3335,7.44421,7.7979,8.45469,9.54583,11.3498,14.5177,20.8969,37.8722,200.0,22.5586,10.8691,7.37855,5.7235,4.79595,4.23872,3.90442,3.724,3.6665,-0.333363,-0.00137394,-0.0153717,942.478,0,0.0,0.0,0.0
7.3335,7.44434,7.79763,8.45438,9.54556,11.3491,14.5165,20.894,37.8635,200.0,22.5672,10.8715,7.37872,5.72358,4.79591,4.23892,3.90442,3.72412,3.6665,-0.333363,-0.00142258,-0.0155167,942.478,0,0.0,0.0,0.0
7.3335,7.44409,7.79763,8.45408,9.54506,11.3489,14.5155,20.8916,37.8538,200.0,22.5744,10.8727,7.3793,5.72395,4.79611,4.23897,3.90454,3.72424,3.6665,-0.333363,-0.00147312,-0.0155438,942.478,0,0.0,0.0,0.0
7.3335,7.44409,7.79734,8.45377,9.54478,11.3482,14.5144,20.8892,37.8454,200.0,22.5817,10.8741,7.38008,5.72427,4.79644,4.23917,3.90454,3.72424,3.6665,-0.333363,-0.00152081,-0.0155818,942.478,0,0.0,0.0,0.0
7.3335,7.44409,7.79721,8.45383,9.5442,11.3472,14.5132,20.8864,37.8365,200.0,22.5888,10.8758,7.38055,5.72477,4.79677,4.23911,3.90454,3.72424,3.6665,-0.333363,-0.0015704,-0.0156347,942.478,0,0.0,0.0,0.0
7.3335,7.44397,7.79704,8.45352,9.54404,11.3466,14.5117,20.8836,37.828,200.0,22.596,10.877,7.38145,5.72498,4.79674,4.23932,3.90466,3.72424,3.6665,-0.333363,-0.00161761,-0.0157921,942.478,0,0.0,0.0,0.0
7.3335,7.44385,7.79702,8.45304,9.54321,11.3455,14.5095,20.8783,37.8098,200.0,22.612,10.8805,7.38251,5.72561,4.79727,4.23957,3.90479,3.72424,3.6665,-0.333363,-0.00171679,-0.0158973,942.478,0,0.0,0.0,0.0
7.3335,7.44385,7.79698,8.45325,9.54358,11.3459,14.5105,20.8804,37.818,200.0,22.6049,10.8791,7.38185,5.72539,4.79693,4.23947,3.90479,3.72437,3.66663,-0.333363,-0.00167244,-0.0159777,942.478,0,0.0,0.0,0.0
7.3335,7.44373,7.79645,8.45241,9.54246,11.344,14.507,20.8732,37.7934,200.0,22.6259,10.8833,7.38389,5.72644,4.79757,4.23972,3.90491,3.72437,3.6665,-0.333363,-0.00181216,-0.0160355,942.478,0,0.0,0.0,0.0
7.3335,7.44385,7.79676,8.45274,9.54264,11.3446,14.5079,20.8759,37.8016,200.0,22.6186,10.8817,7.38353,5.72635,4.79735,4.23987,3.90503,3.72449,3.6665,-0.333363,-0.00176686,-0.0160574,942.478,0,0.0,0.0,0.0
7.33362,7.44373,7.79634,8.45214,9.54165,11.343,14.5043,20.8682,37.777,200.0,22.6397,10.8861,7.3852,5.72704,4.79787,4.24,3.90515,3.72437,3.66663,-0.333363,-0.00190609,-0.0161271,942.478,0,0.0,0.0,0.0
7.3335,7.4436,7.79653,8.45222,9.542,11.3436,14.506,20.8705,37.785,200.0,22.6334,10.8848,7.38442,5.72665,4.7979,4.23992,3.90503,3.72449,3.66638,-0.333363,-0.00185984,-0.0162285,942.478,0,0.0,0.0,0.0
7.3335,7.44348,7.79598,8.45162,9.54076,11.3415,14.5026,20.8634,37.7605,200.0,22.6543,10.889,7.3864,5.7277,4.79842,4.24029,3.90527,3.72449,3.6665,-0.333363,-0.0019986,-0.0163264,942.478,0,0.0,0.0,0.0
